year,vehicle_class,MPG(comb),cylinders,displ (L),drive,trany
1986,Midsize-Large Station Wagons,20,4.0,2.3,Rear-Wheel Drive,Manual
1986,Subcompact Cars,20,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,18,6.0,2.8,Front-Wheel Drive,Automatic
1986,Subcompact Cars,13,12.0,5.3,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Compact Cars,16,6.0,3.9,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,24,4.0,2.5,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,18,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,20,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,22,4.0,2.3,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,18,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,21,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,22,4.0,2.3,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,18,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,18,6.0,2.8,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,21,4.0,2.0,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,22,4.0,2.0,Rear-Wheel Drive,Manual
1986,Subcompact Cars,29,4.0,1.5,Front-Wheel Drive,Manual
1986,Vans,17,6.0,4.3,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,21,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,23,4.0,2.3,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,20,4.0,2.6,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,24,4.0,2.3,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,19,6.0,2.9,Rear-Wheel Drive,Manual
1986,Subcompact Cars,18,6.0,2.8,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,21,4.0,2.5,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,22,4.0,2.5,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,24,4.0,2.5,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,18,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,18,6.0,2.9,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Small Pickup Trucks,19,4.0,2.6,Rear-Wheel Drive,Automatic
1986,Vans,15,6.0,4.3,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Vans,15,6.0,4.3,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,18,6.0,2.8,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,25,4.0,2.0,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,19,4.0,2.4,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,21,4.0,2.4,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,22,4.0,2.0,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Manual
1986,Subcompact Cars,20,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,18,6.0,3.0,Rear-Wheel Drive,Automatic
1986,Small Pickup Trucks,18,6.0,3.0,Rear-Wheel Drive,Manual
1986,Small Pickup Trucks,21,4.0,2.0,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,21,4.0,1.8,Front-Wheel Drive,Automatic
1986,Small Station Wagons,23,4.0,1.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,18,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,24,4.0,2.5,Front-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,23,4.0,2.5,Front-Wheel Drive,Automatic
1986,Compact Cars,16,6.0,3.4,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,20,6.0,3.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Subcompact Cars,22,4.0,1.9,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,5.0,2.2,Front-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,17,5.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,18,5.0,2.2,4-Wheel Drive,Manual
1986,Small Station Wagons,19,5.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Small Station Wagons,29,4.0,1.5,Front-Wheel Drive,Manual
1986,Small Station Wagons,22,4.0,1.5,4-Wheel Drive,Automatic
1986,Small Station Wagons,26,4.0,1.5,4-Wheel Drive,Manual
1986,Subcompact Cars,18,8.0,5.0,Rear-Wheel Drive,Manual
1986,Subcompact Cars,33,4.0,1.5,Front-Wheel Drive,Manual
1986,Small Station Wagons,17,5.0,2.2,4-Wheel Drive,Manual
1986,Small Station Wagons,21,4.0,1.8,Front-Wheel Drive,Automatic
1986,Small Station Wagons,25,4.0,1.8,Front-Wheel Drive,Manual
1986,Subcompact Cars,22,4.0,2.2,Front-Wheel Drive,Manual
1986,Vans,12,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,17,6.0,3.4,Rear-Wheel Drive,Manual
1986,Small Station Wagons,18,5.0,2.2,Front-Wheel Drive,Automatic
1986,Subcompact Cars,21,4.0,1.9,Rear-Wheel Drive,Manual
1986,Subcompact Cars,20,4.0,2.0,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,20,6.0,3.0,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,3.0,Front-Wheel Drive,Automatic
1986,Subcompact Cars,20,4.0,2.0,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Vans,14,6.0,4.3,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,4.0,2.0,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,4.0,2.0,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,18,4.0,2.2,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,18,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Compact Cars,18,6.0,2.7,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,19,6.0,3.0,Front-Wheel Drive,Automatic
1986,Compact Cars,20,6.0,2.7,Rear-Wheel Drive,Manual
1986,Subcompact Cars,24,4.0,2.5,Rear-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,20,4.0,2.0,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,23,4.0,2.0,Front-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Vans,17,6.0,4.3,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,18,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,22,4.0,2.5,Front-Wheel Drive,Manual
1986,Midsize-Large Station Wagons,20,6.0,3.0,Front-Wheel Drive,Automatic
1986,Midsize-Large Station Wagons,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,24,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
1986,Small Pickup Trucks,18,6.0,2.8,Rear-Wheel Drive,Manual
1986,Compact Cars,30,4.0,1.4,Front-Wheel Drive,Manual
1986,Compact Cars,33,4.0,1.4,Front-Wheel Drive,Manual
1986,Compact Cars,25,4.0,1.4,Front-Wheel Drive,Automatic
1986,Subcompact Cars,18,4.0,2.6,Rear-Wheel Drive,Manual
1986,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,27,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,21,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,20,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,2.5,Front-Wheel Drive,Manual
1986,Compact Cars,23,4.0,2.5,Front-Wheel Drive,Automatic
1986,Compact Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Manual
1986,Compact Cars,19,4.0,2.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,4.0,2.0,Rear-Wheel Drive,Manual
1986,Compact Cars,31,4.0,1.4,Front-Wheel Drive,Manual
1986,Compact Cars,18,4.0,2.2,Rear-Wheel Drive,Automatic
1986,Vans,11,8.0,5.7,Rear-Wheel Drive,Automatic
1986,Compact Cars,30,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,27,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,30,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,19,4.0,2.2,Rear-Wheel Drive,Manual
1986,Subcompact Cars,25,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,23,4.0,1.7,Front-Wheel Drive,Automatic
1986,Compact Cars,21,4.0,2.0,Front-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,1.8,4-Wheel Drive,Manual
1986,Compact Cars,12,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Automatic
1986,Compact Cars,27,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,26,4.0,1.6,Front-Wheel Drive,Automatic
1986,Compact Cars,29,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,18,6.0,3.0,Front-Wheel Drive,Automatic
1986,Compact Cars,18,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,2.8,Rear-Wheel Drive,Manual
1986,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,27,4.0,1.6,Front-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,3.0,Front-Wheel Drive,Manual
1986,Compact Cars,29,4.0,1.7,Front-Wheel Drive,Manual
1986,Compact Cars,8,8.0,6.8,Rear-Wheel Drive,Automatic
1986,Compact Cars,18,4.0,2.0,Front-Wheel Drive,Automatic
1986,Subcompact Cars,26,4.0,1.5,Front-Wheel Drive,Manual
1986,Compact Cars,18,4.0,2.0,Front-Wheel Drive,Automatic
1986,Compact Cars,19,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,20,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,21,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,25,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,21,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,27,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,2.5,Front-Wheel Drive,Automatic
1986,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Manual
1986,Compact Cars,20,4.0,2.2,Front-Wheel Drive,Manual
1986,Compact Cars,17,6.0,3.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,18,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Vans,20,4.0,2.5,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,1.9,Front-Wheel Drive,Automatic
1986,Compact Cars,20,4.0,2.3,Rear-Wheel Drive,Manual
1986,Compact Cars,22,4.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,20,4.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,23,4.0,2.0,Front-Wheel Drive,Automatic
1986,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,22,4.0,1.9,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,1.9,Front-Wheel Drive,Manual
1986,Compact Cars,19,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Compact Cars,25,4.0,2.3,Front-Wheel Drive,Manual
1986,Compact Cars,23,4.0,2.3,Front-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,2.3,Front-Wheel Drive,Manual
1986,Compact Cars,18,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,24,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,20,4.0,2.3,Rear-Wheel Drive,Manual
1986,Vans,11,8.0,5.7,Rear-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,1.9,Front-Wheel Drive,Automatic
1986,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,29,4.0,1.9,Front-Wheel Drive,Manual
1986,Subcompact Cars,19,4.0,2.6,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,3.0,Rear-Wheel Drive,Manual
1986,Compact Cars,13,8.0,5.6,Rear-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,20,4.0,2.4,Front-Wheel Drive,Automatic
1986,Compact Cars,18,6.0,3.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,2.5,Front-Wheel Drive,Automatic
1986,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,20,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,21,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,27,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,24,4.0,2.5,Front-Wheel Drive,Manual
1986,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Automatic
1986,Compact Cars,26,4.0,1.9,Front-Wheel Drive,Manual
1986,Compact Cars,22,4.0,1.9,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,1.9,Front-Wheel Drive,Manual
1986,Compact Cars,25,4.0,2.3,Front-Wheel Drive,Manual
1986,Compact Cars,23,4.0,2.3,Front-Wheel Drive,Automatic
1986,Compact Cars,23,4.0,2.3,Front-Wheel Drive,Manual
1986,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,18,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,4.0,2.3,Rear-Wheel Drive,Manual
1986,Compact Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,23,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,1.6,Front-Wheel Drive,Automatic
1986,Compact Cars,25,4.0,1.6,Front-Wheel Drive,Manual
1986,Compact Cars,27,4.0,1.6,Front-Wheel Drive,Manual
1986,Subcompact Cars,24,4.0,1.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,25,4.0,1.8,Front-Wheel Drive,Manual
1986,Subcompact Cars,22,4.0,1.6,Front-Wheel Drive,Automatic
1986,Midsize Cars,23,4.0,2.5,Front-Wheel Drive,Manual
1986,Midsize Cars,20,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize Cars,20,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,28,4.0,1.5,Front-Wheel Drive,Manual
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Compact Cars,17,6.0,2.8,Front-Wheel Drive,Manual
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,24,4.0,2.5,Front-Wheel Drive,Manual
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,4.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Midsize Cars,19,4.0,2.5,Front-Wheel Drive,Automatic
1986,Subcompact Cars,29,4.0,1.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
1986,Midsize Cars,15,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
1986,Midsize Cars,12,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Midsize Cars,16,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Midsize Cars,20,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Midsize Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize Cars,17,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,3.8,Front-Wheel Drive,Automatic
1986,Subcompact Cars,34,4.0,1.5,Front-Wheel Drive,Manual
1986,Midsize Cars,20,6.0,3.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,21,4.0,2.0,Front-Wheel Drive,Automatic
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,16,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Midsize Cars,15,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Midsize Cars,12,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,2.8,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
1986,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize Cars,20,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
1986,Midsize Cars,8,8.0,4.9,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,15,8.0,4.2,Rear-Wheel Drive,Automatic
1986,Midsize Cars,23,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,13,8.0,5.5,Rear-Wheel Drive,Automatic
1986,Midsize Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
1986,Midsize Cars,16,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Compact Cars,26,4.0,1.6,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,5.0,2.2,Front-Wheel Drive,Manual
1986,Midsize Cars,23,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,5.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,27,4.0,1.5,Front-Wheel Drive,Manual
1986,Midsize Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize Cars,18,6.0,3.8,Rear-Wheel Drive,Automatic
1986,Midsize Cars,17,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Manual
1986,Midsize Cars,20,6.0,3.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Midsize Cars,18,5.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,18,5.0,2.2,4-Wheel Drive,Manual
1986,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Automatic
1986,Compact Cars,25,4.0,1.8,Front-Wheel Drive,Manual
1986,Compact Cars,29,4.0,1.6,Front-Wheel Drive,Manual
1986,Midsize Cars,18,5.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,18,5.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,20,4.0,2.3,Rear-Wheel Drive,Automatic
1986,Compact Cars,22,4.0,2.3,Rear-Wheel Drive,Manual
1986,Subcompact Cars,24,4.0,1.6,Front-Wheel Drive,Automatic
1986,Compact Cars,20,4.0,2.2,Front-Wheel Drive,Manual
1986,Compact Cars,19,5.0,2.2,Front-Wheel Drive,Manual
1986,Subcompact Cars,30,4.0,1.6,Front-Wheel Drive,Manual
1986,Subcompact Cars,27,4.0,1.6,Front-Wheel Drive,Manual
1986,Midsize Cars,18,8.0,4.1,Front-Wheel Drive,Automatic
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Subcompact Cars,27,4.0,1.5,Front-Wheel Drive,Manual
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,4.0,2.2,Front-Wheel Drive,Manual
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,24,4.0,2.5,Front-Wheel Drive,Manual
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,21,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,26,4.0,2.2,Front-Wheel Drive,Manual
1986,Midsize Cars,20,6.0,3.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,18,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Vans,20,4.0,2.5,Rear-Wheel Drive,Manual
1986,Midsize Cars,18,8.0,4.1,Front-Wheel Drive,Automatic
1986,Midsize Cars,23,4.0,2.5,Front-Wheel Drive,Automatic
1986,Midsize Cars,24,4.0,2.5,Front-Wheel Drive,Manual
1986,Midsize Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,19,4.0,2.2,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,2.8,Front-Wheel Drive,Automatic
1986,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,20,6.0,2.8,Front-Wheel Drive,Automatic
1986,Midsize Cars,18,6.0,4.3,Rear-Wheel Drive,Automatic
1986,Vans,13,8.0,5.7,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,6.0,4.3,Rear-Wheel Drive,Automatic
1986,Midsize Cars,19,6.0,2.8,Front-Wheel Drive,Automatic
1986,Vans,16,6.0,4.3,Rear-Wheel Drive,Automatic
1986,Subcompact Cars,20,4.0,2.3,Rear-Wheel Drive,Manual
1986,Subcompact Cars,32,4.0,1.5,Front-Wheel Drive,Manual
1986,Vans,11,8.0,5.9,Rear-Wheel Drive,Automatic
1986,Minicompact Cars,19,6.0,2.5,Rear-Wheel Drive,Manual
1986,Vans,13,8.0,5.2,Rear-Wheel Drive,Manual
1986,Two Seaters,18,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Vans,14,8.0,5.2,Rear-Wheel Drive,Manual
1986,Two Seaters,18,6.0,2.8,Rear-Wheel Drive,Automatic
1986,Two Seaters,25,4.0,1.6,Rear-Wheel Drive,Manual
1986,Two Seaters,25,4.0,1.6,Rear-Wheel Drive,Automatic
1986,Vans,13,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Two Seaters,12,8.0,5.0,Rear-Wheel Drive,Automatic
1986,Two Seaters,25,4.0,1.8,Front-Wheel Drive,Manual
1986,Vans,13,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Two Seaters,19,6.0,2.8,Rear-Wheel Drive,Manual
1986,Subcompact Cars,29,4.0,1.5,Front-Wheel Drive,Automatic
1986,Vans,12,8.0,5.2,Rear-Wheel Drive,Automatic
1986,Two Seaters,20,6.0,2.8,Rear-Wheel Drive,Manual
